Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
1981,6,25,United States,Connecticut,North America,New Britain,41.66772,-72.782294,Hostage Taking (Barricade Incident),0,,bank,"06/25/1981: Members of the United Freedom Front robbed New Britain Bank & Trust in New Britain, Connecticut, United States. $89,000 were stolen.  It is unknown if anyone was injured in the incident.",United Freedom Front (UFF),Business,Unknown
1981,6,26,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,,,offices,,Ninth of June Organization,Business,Explosives
1981,6,27,United States,Maryland,North America,College Park,38.988155,-76.931633,Bombing/Explosion,1,4,"Chinese visiting scholar, Cuo Ren Wu, and four other Chinese visiting students","06/27/1981: A bomb exploded on the University of Maryland, College Park campus, in the United States, killing a visiting scholar from the People's Republic of China, Cuo Ren Wu, and injuring four other Chinese visiting students.  The bomb was lodged outside the College Park municipal building underneath the air conditioner on the ground, but authorities had no reason to believe the bomb was meant for city government officials, and thus, it is suspected that the bomb was specifically aimed at the students because they were Chinese; however, the perpetrators and exact motives are unknown.  The bomb caused $100,000 worth of damage to the municipal building and shattered windows in cars and establishments within a 250-foot radius.",Unknown,Educational Institution,Explosives
1981,6,30,United States,Puerto Rico,North America,Ponce,18.011091,-66.614182,Bombing/Explosion,0,0,Branch of Bank of Santander,,Organization of Volunteers for the Puerto Rican Revolution,Business,Explosives
1981,7,3,United States,Utah,North America,Spanish Valley,38.495161,-109.458945,Facility/Infrastructure Attack,0,0,"three-pole transmission tower carrying a 345,000 volt power line, owned by Utah Power & Light Company","07/03/1981: Unknown perpetrators toppled a Utah Power & Light Company transmission tower carrying a 345,000-volt power line, as well as chopped down two 345,000-volt aluminum conductors seven miles south of Moab, in San Juan County, Utah, in the United States.  There were no casualties and no power service was lost, but damage was estimated at $10,000.",Unknown,Utilities,Sabotage Equipment
1981,7,17,United States,Utah,North America,Ogden,41.222365,-111.970459,Assassination,1,0,Nabil Abuzed Mansour,"7/17/1981:  Mohammed Shabata, a supporter of the Muammar Qaddafi regime, shot and killed fellow countryman Nabil Abuzed Mansour in Ogden, Utah, United States.  At the time, Mansour was resisting calls from the Libyan government to return home.  Authorities were unsure whether Mansour was killed on the orders of Qaddafi or if his death just represented an argument between two Libyan students.",Qaddafi loyalists,Private Citizens & Property,Firearms
1981,7,21,United States,California,North America,San Francisco,37.755363,-122.443352,Assassination,1,0,Lam Trong Duong,"7/21/1981:  An unknown perpetrator shot and killed Lam Trong Duong in San Francisco, California, United States.  Duong was an outspoken supporter of Vietnam's communist government and the editor of Cai Dinh Lang, a Vietnamese language newspaper.  Two Vietnamese anti-communist groups admitted responsibility for carrying out the attack, however authorities could not confirm that whether these claims were valid.",Anti-Communist Viets Organization,Journalists & Media,Firearms
1981,8,7,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Armed Assault,0,3,Algerian Embassy/Iranian Interests Section,,Mujahedin-e Khalq (MEK),Government (Diplomatic),Firearms
1981,8,17,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Assassination,1,1,"Steven D. Miller (killed) and Thomas H. Steinburg (wounded), marines",,Unknown,Military,Firearms
1981,8,20,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Facility/Infrastructure Attack,0,0,Liberian Chancery building,"08/20/1981: Members of the Black Brigade set fire to the Liberian Chancery at 5201 16th Street, Northwest, Washington, D.C., United States. The arson did not cause damage to the main chancery building, but did cause $5,000 worth of damage to the garage on the property as well as minor smoke damage to surrounding office buildings.  No casualties resulted from the incident.  The Black Brigade claimed responsibility for the attack in a phone call to the Washington Post after the incident, and left a letter at the rear of the chancery noting that the attack was in response to the execution of five members of Liberia's ruling People's Redemption Council, who were also political opponents of Liberia's military leader.",Black Brigade (United States),Government (General),Incendiary
1981,8,20,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,,,Swiss Watch Company,,Armenian Secret Army for the Liberation of Armenia,Business,Explosives
1981,8,20,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,,,offices,,Ninth of June Organization,Business,Explosives
1981,8,27,United States,Puerto Rico,North America,Laguna Gardens,18.42902,-66.015859,Bombing/Explosion,0,0,"PREPA electric substation in Laguna Gardens, Puerto Rico","08/27/1981: Two bombs exploded at an electric substation outside of the Isla Verde International Airport in Laguna Gardens, Puerto Rico, a suburb of San Juan and Carolina.  The explosions caused $30,000 in damages and left hundreds of residents in Laguna Gardens without power for two hours. There were no casualties. Two additional bombs were also found, but did not detonate due to damage of critical components of the devices caused by the first two explosions, and the bombs were subsequently deactivated by authorities.  In a call to a San Juan radio station, Grupo Estrella claimed responsibility for the blasts, which coincided with a nine-day strike by 6,700 power authority workers against the Puerto Rican Electric and Power Authority, in demand of higher wages.",Grupo Estrella,Utilities,Explosives
1981,9,0,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,streets near Soviet Mission to U.N.,,Thunder of Zion,Government (Diplomatic),Explosives
1981,9,3,United States,New York,North America,New York City,40.697132,-73.931351,Armed Assault,0,0,Car w/diplomatic plates,,Jewish Defense League (JDL),Government (Diplomatic),Incendiary
1981,9,4,United States,New York,North America,New York City,40.697132,-73.931351,Armed Assault,0,0,Car parked outside soviet mission to the UN,,Jewish Defense League (JDL),Government (Diplomatic),Incendiary
1981,9,5,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,"Four Continents Bookshop, 149 Fifth Ave",,Jewish Defense League (JDL),Business,Explosives
1981,9,11,United States,Florida,North America,Miami,25.774591,-80.214195,Facility/Infrastructure Attack,0,0,Replica Magazine offices,,Omega-7,Journalists & Media,Incendiary
1981,9,11,United States,Florida,North America,Miami,25.774591,-80.214195,Bombing/Explosion,0,0,Mexican Consulate,,Omega-7,Government (Diplomatic),Explosives
1981,9,12,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,"Mexican Consulate, 8E 41st street",,Omega-7,Government (Diplomatic),Explosives
1981,9,14,United States,Puerto Rico,North America,Bayamon,18.369196,-66.165967,Bombing/Explosion,0,0,High tension line tower,,Unknown,Utilities,Explosives
1981,9,14,United States,Puerto Rico,North America,Bayamon,18.369196,-66.165967,Bombing/Explosion,0,0,high tension line tower,,Unknown,Utilities,Explosives
1981,9,14,United States,Puerto Rico,North America,Bayamon,18.369196,-66.165967,Bombing/Explosion,0,0,high tension line tower,,Unknown,Utilities,Explosives
1981,9,22,United States,New York,North America,Schenectady,42.81226,-73.941026,Bombing/Explosion,0,0,Eastern Rugby Union offices,,Unknown,Business,Explosives
1981,9,24,United States,Florida,North America,Miami,25.774591,-80.214195,Bombing/Explosion,0,0,"office of Replica, a Spanish magazine","09/24/1981: A unexploded bomb with Omega-7 stickers was found on the front doorway area of the rooftop of the Replica magazine by the owner of the magazine, Max Lesnick, in Miami, Florida, United States.  The bomb was subsequently disarmed before it detonated.  This incident is linked to the bombing of the Replica office on September 11, also by Omega-7 (198109110003).",Omega-7,Journalists & Media,Explosives
1981,10,0,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,"Hollywood Palladium, during a banquet sponsored by the American National Committee to Aid Homeless Armenians","02/22/1981: A bomb exploded at the Hollywood Palladium Live Nation Venue on Sunset Boulevard, in Hollywood in Los Angeles, California, United States.  At the time the blast occurred, the venue was holding a banquet which was sponsored by the American National Committee to Aid Homeless Armenians.  No casualties resulted from the incident; however, minimal damage occurred.  The Armenian Secret Army for the Liberation of Armenia (ASALA) later claimed responsibility for the incident in a communiqué.",Armenian Secret Army for the Liberation of Armenia,Business,Explosives
1981,10,4,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Bombing/Explosion,0,0,Sybrand Visagie,,Unknown,Government (Diplomatic),Explosives
1981,10,6,United States,Maryland,North America,Langley Park,38.990372,-76.984495,Armed Assault,1,0,"ex-editor of Sierra Leone opposition newspaper and political activist, Alimany Hamed Conteh","10/6/1981: Alimany Hamed Conteh, a political activist and former editor for an opposition newspaper in Sierra Leone, was shot to death by an unidentified male perpetrator, in an alley adjacent to his home at 1353 Langley Way, in Langley Park, Maryland, United States.  Conteh was an immigrant who had been in the United States for 10 years, but neighbors said he was attempting to organize a branch of the Sierra Leone Peoples Party in opposition of the current president of Sierra Leone, Siaka Stevens.  The motivations of this incident were unclear, but police confirmed that it was not a robbery.",Unknown,Private Citizens & Property,Firearms
